word, core, background
varasiddhi          , 0.00041508, 6.0804e-30
97th                , 0.00010377, 6.0804e-30
seema               , 0.00010377, 6.0804e-30
electricity         , 2.0541e-05, 0.00023118
chocoholick         , 0.00010377, 6.0804e-30
kanappar            , 5.1529e-05, 3.0611e-05
roques              , 0.00010377, 6.0804e-30
sudha               , 0.00010376, 3.406e-09
nctps               , 0.00010377, 6.0804e-30
183                 , 0.00010376, 4.6863e-09
dankodi             , 0.00010377, 6.0804e-30
challenged          , 1.0377e-29, 0.00012161
n4                  , 0.00010377, 6.0804e-30
pts                 , 3.9698e-10, 6.0804e-05
apollo              , 0.0011415, 5.3732e-13
sanskrit            , 0.00010377, 6.0804e-30
himalaya            , 0.00010377, 6.0804e-30
stall               , 0.00020754, 0.00012161
ganapathy           , 0.0011848, 9.6236e-05
tirumalai           , 0.00010377, 6.0804e-30
tamil               , 1.8574e-13, 0.00085126
angulates           , 0.00010377, 6.0804e-30
pasumpon            , 1.0377e-29, 0.00012161
parrys              , 0.00010377, 6.0804e-30
stringers           , 0.00010377, 6.0804e-30
prithvi             , 0.00031131, 6.0804e-30
wide                , 5.1885e-05, 3.0402e-05
muku                , 0.00010377, 6.0804e-30
rajesh              , 0.00010377, 6.0804e-30
high                , 9.9728e-06, 0.0035208
gymnasium           , 0.00010377, 6.0804e-30
venkataswamy        , 0.00020754, 6.0804e-30
subburayan          , 0.00010377, 6.0804e-30
arangam             , 1.0377e-29, 0.00012161
metriculation       , 1.5528e-16, 0.00012161
ramanujakoodam      , 0.00010377, 6.0804e-30
cetral              , 0.00010377, 6.0804e-30
bargers             , 0.00010377, 6.0804e-30
vepery              , 0.00041508, 6.0804e-30
royapettah          , 0.00093393, 6.0804e-30
meenambedu          , 0.00020754, 6.0804e-30
textiles            , 1.0377e-29, 0.00018241
acs                 , 0.00010377, 6.0804e-30
ind                 , 1.4971e-19, 6.0804e-05
erumaivettipalayam  , 0.00031131, 6.0804e-30
oriole              , 0.00010377, 6.0804e-30
may                 , 0.00020754, 6.0804e-30
arumuga             , 0.00020754, 6.0804e-30
80th                , 0.00020754, 6.0804e-30
aukbc               , 0.00010377, 6.0804e-30
80                  , 0.00031131, 6.0804e-30
theatre             , 2.9795e-24, 0.0017633
king                , 1.1188e-20, 0.00048643
kalandar            , 5.1885e-05, 3.0402e-05
triplicane          , 0.00057115, 3.0157e-05
kingdom             , 1.877e-16, 0.00012161
vengiswarar         , 0.00010377, 6.0804e-30
polic               , 0.00010377, 6.0804e-30
pudusurangudi       , 0.00010377, 6.0804e-30
vasu                , 0.00010377, 6.0804e-30
steet               , 0.00010081, 6.2536e-05
satyamoorthi        , 0.00010377, 6.0804e-30
location            , 3.4399e-05, 4.0648e-05
kulam               , 1.0377e-29, 6.0804e-05
satreet             , 0.00010377, 6.0804e-30
silks               , 1.0377e-29, 0.00012161
river               , 3.3139e-08, 0.00054722
rks                 , 5.1885e-05, 3.0402e-05
toscana             , 0.00010377, 6.0804e-30
anandapuram         , 0.00010377, 6.0804e-30
kal                 , 0.00020754, 6.0804e-30
kendriya            , 0.00041508, 3.5825e-10
opticals            , 5.523e-22, 0.00024322
montfort            , 0.00010377, 6.0804e-30
streetlane          , 1.0377e-29, 6.0804e-05
manthoppu           , 0.00010377, 6.0804e-30
mavadi              , 0.00010377, 6.0804e-30
shanmugam           , 0.00039709, 7.1345e-05
voc                 , 0.0011415, 2.2347e-10
alagiri             , 0.00031131, 6.0804e-30
jahan               , 0.00010377, 6.0804e-30
jagath              , 0.00010377, 6.0804e-30
durable             , 1.0377e-29, 6.0804e-05
eureka              , 5.1885e-05, 3.0402e-05
erumaiyur           , 0.00010377, 6.0804e-30
carmel              , 0.00010377, 6.0804e-30
stations            , 4.1871e-05, 3.627e-05
m                   , 1.9331e-22, 0.00018241
vengu               , 0.00031131, 6.0804e-30
smile               , 0.00020754, 6.0804e-30
arignar             , 1.8359e-22, 6.0804e-05
nagi                , 0.00010187, 6.1916e-05
holy                , 0.00018137, 0.00019774
vedavalli           , 0.00010377, 6.0804e-30
m3                  , 0.00010377, 6.0804e-30
dizee               , 0.00010377, 2.434e-12
european            , 0.00010377, 6.0804e-30
cge                 , 0.00010377, 6.0804e-30
exclusive           , 1.0377e-29, 6.0804e-05
52nd                , 0.00020754, 6.0804e-30
good                , 0.00014909, 9.505e-05
thandavarayan       , 0.00020754, 6.0804e-30
narayanan           , 5.1885e-05, 3.0402e-05
18th                , 0.0010377, 2.0405e-10
karaneeswar         , 0.00010377, 6.0804e-30
sulochana           , 0.00020754, 6.0804e-30
sparkys             , 5.1885e-05, 3.0402e-05
panaiyur            , 0.00010377, 6.0804e-30
sokkia              , 0.00010377, 6.0804e-30
auroville           , 5.1885e-05, 3.0402e-05
ramus               , 0.00010377, 6.0804e-30
narayanswamy        , 0.00010377, 6.0804e-30
muttukadu           , 1.0377e-29, 6.0804e-05
eachangadu          , 0.00010377, 6.0804e-30
ennore              , 0.00082837, 6.1855e-05
kickstart           , 0.00010377, 6.0804e-30
b3                  , 0.00010377, 6.0804e-30
chowdry             , 0.00020754, 6.0804e-30
allied              , 5.1885e-05, 3.0402e-05
athipet             , 0.00010377, 6.0804e-30
parksouth           , 0.00010377, 6.0804e-30
karthikeyan         , 0.00020754, 6.0804e-30
ebrahim             , 0.00010377, 6.0804e-30
mess                , 0.00033058, 0.00065755
consulategeneral    , 4.5725e-05, 3.4011e-05
companies           , 6.2498e-18, 0.00012161
hostel              , 0.0011796, 0.0016801
pharmacy            , 0.0001304, 0.00095726
apex                , 0.00010377, 6.0804e-30
way                 , 0.0001687, 0.00020517
barathidasan        , 0.0002042, 0.00012357
62nd                , 0.00020754, 6.0804e-30
silk                , 5.1885e-05, 9.1206e-05
korukahamman        , 0.00010377, 6.0804e-30
manimeghalai        , 0.00010377, 6.0804e-30
chinthala           , 0.00010377, 6.0804e-30
rajarathinam        , 0.00051885, 6.0804e-30
stmarys             , 0.00010377, 6.0804e-30
aappakadai          , 0.00010377, 6.0804e-30
manufacturing       , 0.00031131, 6.0804e-30
kanniammapalayam    , 0.00010377, 6.0804e-30
valliammal          , 0.00041508, 6.0804e-30
so                  , 0.00010377, 6.0804e-30
trimoorthy          , 0.00010377, 6.0804e-30
p4                  , 0.00010377, 6.0804e-30
manohar             , 0.00020754, 6.0804e-30
jaffarsyrag         , 0.00010377, 6.0804e-30
dhandayudhapandi    , 0.00020754, 6.0804e-30
arthur              , 0.00010377, 6.0804e-30
tafe                , 0.00010378, 6.0799e-05
sector              , 0.0012846, 0.00015937
panickar            , 5.1885e-05, 3.0402e-05
mkb                 , 0.00041508, 6.0804e-30
kf                  , 0.00010377, 6.0804e-30
chettiars           , 1.6305e-05, 5.125e-05
simon               , 3.459e-05, 4.0536e-05
sowri               , 0.00010377, 6.0804e-30
parlour             , 0.00010401, 6.0665e-05
gangadhar           , 5.1885e-05, 3.0402e-05
jeyasri             , 5.1885e-05, 3.0402e-05
cpde                , 5.1885e-05, 3.0402e-05
peerkankaranai      , 0.00010377, 6.0804e-30
dharshan            , 0.00010377, 6.0804e-30
shivrajapuram       , 0.00010377, 6.0804e-30
vegetables          , 0.00010377, 0.00018241
gas                 , 0.00029859, 0.00018987
akash               , 0.00010377, 6.0804e-30
crq                 , 1.0377e-29, 6.0804e-05
palayam             , 9.311e-05, 6.705e-05
briyani             , 2.997e-21, 6.0804e-05
vaidyalingam        , 0.00010377, 6.0804e-30
lawe                , 1.0377e-29, 6.0804e-05
domestic            , 2.8856e-21, 0.00012161
nolambur            , 0.00010377, 6.0804e-30
yellow              , 8.2656e-06, 0.00011676
hajiali             , 0.00010377, 6.0804e-30
civil               , 6.3359e-16, 0.00018241
ayyappan            , 0.00010377, 6.0804e-30
kumaraswamy         , 0.00020754, 6.0804e-30
hariharan           , 0.00010377, 6.0804e-30
rohini              , 0.00031131, 6.0804e-30
apparao             , 0.00041508, 6.0804e-30
swami               , 0.00049507, 0.00013554
border              , 0.00020754, 6.0804e-30
tanappa             , 0.00010377, 6.0804e-30
artvi               , 0.00010377, 6.0804e-30
flamingo            , 0.00020754, 6.0804e-30
balaji              , 0.0034046, 0.00013322
mcnichols           , 0.00041508, 6.0804e-30
sathanar            , 5.1885e-05, 3.0402e-05
115                 , 0.00020754, 6.0804e-30
arrikamedu          , 0.00010377, 6.0804e-30
pumping             , 0.00010377, 6.0804e-30
sandwich            , 0.00020754, 6.0804e-30
calimer             , 0.00010377, 1.6681e-12
houses              , 1.2064e-10, 0.00012161
csi                 , 8.4448e-05, 0.00098418
classic             , 0.00020754, 6.0804e-30
cisco               , 0.00010377, 6.0804e-30
maternity           , 0.00031131, 6.0804e-30
dinakaran           , 0.00010377, 6.0804e-30
wait                , 5.1885e-05, 3.0402e-05
kasturbai           , 0.00010377, 6.0804e-30
rpf                 , 0.00010377, 6.0804e-30
coach               , 1.0377e-29, 6.0804e-05
kuzhalagam          , 0.00010377, 6.0804e-30
nattuveerachi       , 0.00010377, 6.0804e-30
moolakadai          , 0.00020754, 6.0804e-30
mohamed             , 0.00010377, 6.0804e-30
abdullah            , 0.00031131, 6.0804e-30
tecci               , 0.00010377, 6.0804e-30
meridian            , 2.0135e-09, 0.00030402
guides              , 1.038e-29, 6.0804e-05
northern            , 1.0377e-29, 0.00012161
sekaran             , 0.00010377, 6.0804e-30
shiradi             , 0.00010377, 6.0804e-30
integrator          , 0.00010377, 6.0804e-30
mjl                 , 0.00010377, 6.0804e-30
mukaranalla         , 0.00010377, 6.0804e-30
chakkaravarthy      , 0.00010377, 6.0804e-30
melpatti            , 1.4974e-11, 6.0804e-05
enclave             , 5.6968e-23, 0.00066884
terrestrial         , 0.00010377, 6.0804e-30
fund                , 1.9925e-14, 6.0804e-05
naickeni            , 5.1885e-05, 3.0402e-05
benjarong           , 0.00010377, 6.0804e-30
bunk                , 0.00010381, 0.00018239
lapthi              , 0.00010377, 6.0804e-30
kanniya             , 4.3297e-05, 3.5434e-05
bhima               , 6.8664e-10, 0.00036482
citizens            , 0.00010377, 6.0804e-30
kadappa             , 0.00010377, 6.0804e-30
micsat              , 5.1885e-05, 3.0402e-05
sathyamoorty        , 0.00010377, 6.0804e-30
pillai              , 1.5166e-29, 0.0013985
haven               , 0.00010378, 6.08e-05
stephenson          , 0.00010377, 6.0804e-30
walkers             , 0.00010377, 6.0804e-30
anandan             , 0.00010377, 6.0804e-30
vijayaraghavachari  , 0.00010377, 6.0804e-30
subramanyam         , 0.00010377, 6.0804e-30
akila               , 0.00010377, 6.0804e-30
eagle               , 0.00010377, 6.0804e-30
103rd               , 0.00010377, 6.0804e-30
yamuna              , 0.00020754, 6.0804e-30
vallal              , 2.8815e-26, 0.00024322
dharan              , 0.00010377, 6.0804e-30
pakistani           , 2.092e-05, 4.8546e-05
thalankuppam        , 0.00010377, 0.00012161
68th                , 0.00010377, 6.0804e-30
jaigopal            , 0.00020754, 6.0804e-30
anaikara            , 1.0377e-29, 6.0804e-05
periyar             , 0.0017929, 0.00034795
omega               , 5.1149e-05, 3.0833e-05
sringeri            , 0.00010377, 6.0804e-30
muffin              , 0.00010377, 6.0804e-30
2rd                 , 0.00010377, 6.0804e-05
sridevikuppam       , 0.00010377, 6.0804e-30
reef                , 0.00010377, 6.0804e-30
kanthan             , 0.00010377, 6.0804e-30
laboratories        , 4.8767e-05, 3.2229e-05
neappa              , 0.00010377, 6.0804e-30
janaki              , 0.0002347, 0.0002273
akkon               , 5.1885e-05, 3.0402e-05
brooks              , 0.00010377, 6.0804e-30
academy             , 2.3353e-10, 0.00072965
83rd                , 0.00010377, 6.0804e-30
home                , 0.00013987, 0.0011949
aviary              , 1.0377e-29, 0.00018241
12th                , 0.0010368, 0.00042616
examination         , 0.00010377, 6.0804e-30
trisulam            , 0.00010377, 6.0804e-30
shanmugurayan       , 0.00010377, 6.0804e-30
maha                , 1.0377e-29, 0.00012161
nager               , 4.9438e-05, 3.1836e-05
thirumudi           , 0.00020754, 6.0804e-30
soda                , 4.0084e-05, 3.7317e-05
spice               , 0.00010377, 6.0804e-30
kumarakom           , 0.00010377, 6.0804e-30
kodungaiyur         , 0.00025044, 0.00027888
daycare             , 3.999e-05, 3.7372e-05
over                , 0.00020754, 5.946e-14
pamba               , 0.00010377, 6.0804e-30
ali                 , 7.9521e-17, 0.00085126
mahanadi            , 0.00010377, 6.0804e-30
kindergarten        , 0.00010377, 6.0804e-30
labour              , 0.00031131, 6.0804e-30
for                 , 7.4656e-19, 0.0017633
kachaleeswarar      , 0.00031131, 6.0804e-30
janapriya           , 0.00010377, 6.0804e-30
vijaya              , 0.0002014, 0.00030762
right               , 0.00010377, 6.0804e-30
kpvcss              , 1.5691e-05, 5.161e-05
appartments         , 8.0469e-05, 7.4457e-05
ettayapuram         , 0.00010377, 6.0804e-30
kesawapuram         , 0.00010377, 6.0804e-30
himalayas           , 0.00010377, 6.0804e-30
parthasarathy       , 0.00093393, 6.0804e-30
geology             , 0.00010377, 6.0804e-30
nimis               , 5.1885e-05, 3.0402e-05
bridan              , 0.00010377, 6.0804e-30
alumni              , 0.00020754, 6.0804e-30
gr                  , 0.00010377, 6.0804e-30
lemongrass          , 0.00010377, 6.0804e-30
haritharang         , 0.00010377, 6.0804e-30
mediascience        , 0.00010377, 6.0804e-30
vr                  , 0.00010377, 6.0804e-30
sports              , 0.00015096, 0.00039797
ravanai             , 0.00010377, 6.0804e-30
baroda              , 0.00031131, 6.0804e-30
spur                , 0.00020754, 6.0804e-30
oven                , 5.1885e-05, 3.0402e-05
carnival            , 0.00010377, 6.0804e-30
taramani            , 0.00034928, 0.00040338
pullapuram          , 0.00072639, 6.0804e-30
karnakar            , 0.00010377, 6.0804e-30
rathnammal          , 0.00010377, 6.0804e-30
logistic            , 0.00010377, 6.0804e-30
murugesan           , 0.00020754, 6.0804e-30
savannah            , 5.1885e-05, 3.0402e-05
aalaya              , 0.00010377, 6.0804e-30
chinnaiah           , 0.00010377, 6.0804e-30
arunodhaya          , 0.00010377, 6.0804e-30
ashoka              , 0.00031131, 6.0804e-30
kyte                , 5.1885e-05, 3.0402e-05
mantharai           , 0.00010377, 6.0804e-30
dev                 , 1.0377e-29, 6.0804e-05
aravamuthan         , 0.00010377, 6.0804e-30
diabetes            , 5.1252e-05, 3.0773e-05
convention          , 0.00020754, 1.2407e-15
gangai              , 0.00083016, 6.0804e-30
karaikudi           , 0.00010377, 6.0804e-30
pvr                 , 0.00010377, 6.0804e-30
insitute            , 1.0378e-29, 6.0804e-05
hinduja             , 5.1885e-05, 3.0402e-05
gengaraman          , 0.00010377, 6.0804e-30
rakesh              , 0.00010377, 6.0804e-30
raghavendra         , 0.00031131, 6.0804e-30
shaib               , 0.00010377, 6.0804e-30
sivan               , 0.00071956, 6.4806e-05
hayagrivar          , 0.00010377, 6.0804e-30
my                  , 0.00010377, 6.0804e-30
tirumal             , 5.1725e-05, 3.0495e-05
gopalapuram         , 0.0011415, 6.0804e-30
palina              , 0.00010377, 6.0804e-30
phone               , 0.00010377, 8.04e-18
equipments          , 2.0811e-27, 0.00012161
murudis             , 0.00010377, 6.0804e-30
zebra               , 0.00010377, 6.0804e-30
vasanta             , 5.1885e-05, 3.0402e-05
planning            , 0.0001023, 6.1666e-05
halls               , 0.00010377, 6.0804e-30
laboratory          , 1.8719e-10, 0.00024322
divan               , 0.00010377, 6.0804e-30
88th                , 0.00020754, 6.0804e-30
queenship           , 1.0377e-29, 6.0804e-05
modern              , 0.00031131, 4.7751e-15
kothanda            , 0.00010377, 6.0804e-30
prince              , 0.00035178, 0.0001587
84th                , 0.00010377, 6.0804e-30
yogi                , 0.00010377, 6.0804e-30
navaratna           , 0.00020754, 6.0804e-30
venkat              , 0.00010377, 6.0804e-30
hablis              , 0.00010377, 6.0804e-30
coromandel          , 0.00010377, 6.0804e-30
f5ive               , 0.00010377, 6.0804e-30
